epoch,kl_weight,lr,kl_loss,recon_loss,loss,mode
0,0.0001,0.0002926829491861255,45.189494895935056,0.7594305664300919,0.7639495134353638,Train
0,0.0001,0.0,44.483089447021484,0.7591765493154525,0.7636248588562011,Eval
1,0.00019,0.00027144804065905466,39.096826171875,0.6148258537054062,0.6222542554140091,Train
1,0.00019,0.0,38.982003402709964,0.6148488074541092,0.622255390882492,Eval
2,0.00028,0.00023837389521772474,35.957177352905276,0.5501233875751496,0.5601913928985596,Train
2,0.00028,0.0,35.96725215911865,0.5518643409013748,0.5619351744651795,Eval
3,0.00037,0.00019669804065905463,36.715843200683594,0.49835175126791,0.5119366124272346,Train
3,0.00037,0.0,36.78004417419434,0.49817207008600234,0.5117806851863861,Eval
4,0.00046,0.0001505,37.36298847198486,0.46109539568424224,0.47828237116336825,Train
4,0.00046,0.0,37.34419956207275,0.4671165645122528,0.48429489731788633,Eval
5,0.00055,0.00010430195934094538,37.04789161682129,0.44200355708599093,0.4623798981308937,Train
5,0.00055,0.0,36.96023044586182,0.44057726114988327,0.4609053924679756,Eval
6,0.00064,6.262610478227528e-05,36.221303939819336,0.42337420731782915,0.4465558394789696,Train
6,0.00064,0.0,36.26803150177002,0.4256908506155014,0.44890239238739016,Eval
7,0.0007300000000000001,2.9551959340945373e-05,35.68911437988281,0.4191723570227623,0.4452254116535187,Train
7,0.0007300000000000001,0.0,35.643296813964845,0.4184380814433098,0.4444576919078827,Eval
8,0.0008200000000000001,8.317050813874547e-06,35.479600524902345,0.4167989417910576,0.4458922117948532,Train
8,0.0008200000000000001,0.0,35.41836395263672,0.41552202105522157,0.44456507861614225,Eval
9,0.0009100000000000001,1e-06,35.365472602844235,0.4142855331301689,0.44646811336278913,Train
9,0.0009100000000000001,0.0,35.41083984375,0.4142081156373024,0.44643197655677797,Eval
10,0.001,0.0002926829491861255,32.11713342666626,0.40814295709133147,0.4402600944042206,Train
10,0.001,0.0,32.16160869598389,0.41944747418165207,0.45160908401012423,Eval
11,0.001,0.00027144804065905466,32.6460054397583,0.38378150314092635,0.4164275094866753,Train
11,0.001,0.0,32.77663116455078,0.3817833185195923,0.41455995142459867,Eval
12,0.001,0.00023837389521772474,33.512166595458986,0.3597098648548126,0.3932220324873924,Train
12,0.001,0.0,33.63488597869873,0.35641356706619265,0.3900484576821327,Eval
13,0.001,0.00019669804065905463,34.13358039855957,0.33275969326496124,0.36689327508211134,Train
13,0.001,0.0,34.255118942260744,0.33999955654144287,0.3742546781897545,Eval
14,0.001,0.0001505,34.802073287963864,0.32551487237215043,0.3603169426321983,Train
14,0.001,0.0,34.793754196166994,0.3204848602414131,0.3552786156535149,Eval
15,0.001,0.00010430195934094538,35.515510940551756,0.31741739958524706,0.35293290913105013,Train
15,0.001,0.0,35.54435977935791,0.3090110242366791,0.3445553883910179,Eval
16,0.001,6.262610478227528e-05,36.12249870300293,0.3011673927307129,0.33728989362716677,Train
16,0.001,0.0,36.11968460083008,0.2985614940524101,0.33468117862939833,Eval
17,0.001,2.9551959340945373e-05,36.404451560974124,0.29218605905771255,0.3285905122756958,Train
17,0.001,0.0,36.43014984130859,0.2941598564386368,0.3305900037288666,Eval
18,0.001,8.317050813874547e-06,36.522332763671876,0.28903853595256807,0.3255608692765236,Train
18,0.001,0.0,36.531460189819335,0.29060068130493166,0.3271321475505829,Eval
19,0.001,1e-06,36.49815120697021,0.2901459619402885,0.3266441136598587,Train
19,0.001,0.0,36.554913711547854,0.28966026604175565,0.32621517926454546,Eval
20,0.001,0.0002926829491861255,36.23123054504394,0.3124649941921234,0.34869622588157656,Train
20,0.001,0.0,36.20128631591797,0.30038557648658754,0.33658686429262163,Eval
21,0.001,0.00027144804065905466,37.001082229614255,0.2792954117059708,0.3162964954972267,Train
21,0.001,0.0,36.97794589996338,0.28377311676740646,0.32075106650590895,Eval
22,0.001,0.00023837389521772474,37.686065101623534,0.26287066489458083,0.3005567342042923,Train
22,0.001,0.0,37.66366806030273,0.2588958367705345,0.29655950516462326,Eval
23,0.001,0.00019669804065905463,38.423502349853514,0.24937427788972855,0.2877977788448334,Train
23,0.001,0.0,38.4765100479126,0.24731080681085588,0.2857873201370239,Eval
24,0.001,0.0001505,39.14224796295166,0.2358921453356743,0.27503439635038374,Train
24,0.001,0.0,39.16370830535889,0.23429613783955575,0.2734598457813263,Eval
25,0.001,0.00010430195934094538,39.71151161193848,0.2249518245458603,0.2646633371710777,Train
25,0.001,0.0,39.675990676879884,0.2267327792942524,0.26640876978635786,Eval
26,0.001,6.262610478227528e-05,40.08365058898926,0.21758966967463494,0.2576733209192753,Train
26,0.001,0.0,40.07561473846435,0.21675170511007308,0.2568273238837719,Eval
27,0.001,2.9551959340945373e-05,40.306937789916994,0.2102351300418377,0.25054206848144533,Train
27,0.001,0.0,40.34127426147461,0.21150142699480057,0.25184270441532136,Eval
28,0.001,8.317050813874547e-06,40.39887886047363,0.20901388972997664,0.24941276907920837,Train
28,0.001,0.0,40.43557853698731,0.20875129029154776,0.249186871945858,Eval
29,0.001,1e-06,40.440911293029785,0.2066997170448303,0.24714062958955765,Train
29,0.001,0.0,40.43127174377442,0.20751561000943183,0.2479468822479248,Eval
30,0.001,0.0002926829491861255,39.88977870941162,0.22780011519789695,0.2676898971199989,Train
30,0.001,0.0,39.82357196807861,0.221242206543684,0.2610657811164856,Eval
31,0.001,0.00027144804065905466,40.42012386322021,0.21248476654291154,0.25290489494800567,Train
31,0.001,0.0,40.4330436706543,0.214340952783823,0.25477400198578837,Eval
32,0.001,0.00023837389521772474,41.02037582397461,0.2045021817088127,0.24552255868911743,Train
32,0.001,0.0,41.063589859008786,0.20016657188534737,0.24123016521334648,Eval
33,0.001,0.00019669804065905463,41.6673864364624,0.18890517875552176,0.23057256564497947,Train
33,0.001,0.0,41.64769172668457,0.1885255329310894,0.23017322719097139,Eval
34,0.001,0.0001505,42.17918949127197,0.18302356898784639,0.2252027601003647,Train
34,0.001,0.0,42.14537925720215,0.18063705712556838,0.22278243750333787,Eval
35,0.001,0.00010430195934094538,42.69281787872315,0.17389068603515626,0.21658350601792337,Train
35,0.001,0.0,42.6652853012085,0.17498549371957778,0.21765078082680703,Eval
36,0.001,6.262610478227528e-05,42.96056995391846,0.16580360755324364,0.20876417979598044,Train
36,0.001,0.0,43.02502784729004,0.16409859657287598,0.20712362602353096,Eval
37,0.001,2.9551959340945373e-05,43.177409934997556,0.15862550735473632,0.20180291905999184,Train
37,0.001,0.0,43.207820892333984,0.1588527962565422,0.20206061899662017,Eval
38,0.001,8.317050813874547e-06,43.287738990783694,0.1578774243593216,0.20116516426205636,Train
38,0.001,0.0,43.29292373657226,0.15682585015892983,0.20011877417564392,Eval
39,0.001,1e-06,43.28354320526123,0.15335748568177224,0.19664103239774705,Train
39,0.001,0.0,43.3122673034668,0.1554500289261341,0.19876229912042617,Eval
40,0.001,0.0002926829491861255,42.45974216461182,0.17970583513379096,0.22216558083891869,Train
40,0.001,0.0,42.414130210876465,0.1874681144952774,0.22988224700093268,Eval
41,0.001,0.00027144804065905466,42.84172878265381,0.16561335548758507,0.20845508575439453,Train
41,0.001,0.0,42.8606990814209,0.16790723875164987,0.21076793894171714,Eval
42,0.001,0.00023837389521772474,43.33320083618164,0.16382256001234055,0.20715576261281968,Train
42,0.001,0.0,43.29498653411865,0.16194321662187577,0.20523820593953132,Eval
43,0.001,0.00019669804065905463,43.67344074249267,0.14680540338158607,0.19047884792089462,Train
43,0.001,0.0,43.731132125854494,0.14842458069324493,0.19215571358799935,Eval
44,0.001,0.0001505,44.15392017364502,0.14451079592108726,0.18866471722722053,Train
44,0.001,0.0,44.15754108428955,0.1410749189555645,0.18523246049880981,Eval
45,0.001,0.00010430195934094538,44.49173545837402,0.1347446195781231,0.17923635765910148,Train
45,0.001,0.0,44.520833587646486,0.1337016835808754,0.17822251841425896,Eval
46,0.001,6.262610478227528e-05,44.79762706756592,0.12288201227784157,0.16767964214086534,Train
46,0.001,0.0,44.8333553314209,0.1261745199561119,0.1710078775882721,Eval
47,0.001,2.9551959340945373e-05,44.99684238433838,0.12109517753124237,0.16609202325344086,Train
47,0.001,0.0,45.052484321594235,0.12302606292068959,0.16807854920625687,Eval
48,0.001,8.317050813874547e-06,45.09393653869629,0.11699643172323704,0.16209037154912947,Train
48,0.001,0.0,45.124349212646486,0.12036789879202843,0.16549225002527237,Eval
49,0.001,1e-06,45.150862503051755,0.12036043927073478,0.16551130414009094,Train
49,0.001,0.0,45.15561408996582,0.11934990026056766,0.1645055167376995,Eval
